,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,,"Spectral counts",,,,,
"sp|P20839|IMDH1_HUMAN","8","7","307.32","0.0687630226626138","1.41810678322409","DOC-ISD","RG","Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens GN=IMPDH1 PE=1 SV=2","566244.490344026","562193.258820587","496490.745310828","773134.134914889","598555.818772367","932632.166582475","566244.490344026","469861.78664877","388428.593200526","712887.440963347","564523.575897787","821078.014699119","3","3","1","1","2","4"
"sp|P39019|RS19_HUMAN","8","8","357.22","0.512210454960582","1.02524429332101","DOC-ISD","RG","40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2","11929056.9824278","12921672.8301575","12577496.9638329","12462218.9121725","13447962.2843253","12462894.7151498","11929056.9824278","10799489.6545108","9839980.90153115","11491097.013847","12683348.0173267","10972180.9055943","4","1","3","4","3","3"
"sp|Q7Z406|MYH14_HUMAN","8","0","305.94",,,"---","---","Myosin-14 OS=Homo sapiens GN=MYH14 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|O60812|HNRCL_HUMAN","8","0","340.87",,,"---","---","Heterogeneous nuclear ribonucleoprotein C-like 1 OS=Homo sapiens GN=HNRNPCL1 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|P62917|RL8_HUMAN","8","8","427.92","0.777289796249689","1.02121796553835","RG","DOC-ISD","60S ribosomal protein L8 OS=Homo sapiens GN=RPL8 PE=1 SV=2","11115747.502077","9396032.90786309","9338803.82828447","9784520.76554099","9455805.9853831","9990048.3947857","11115747.502077","7852881.08712114","7306195.46780324","9022059.24508445","8918174.78077885","8795117.08543818","4","4","3","5","5","6"
"sp|Q13185|CBX3_HUMAN","8","5","519.57","0.0030172108658566","1.26511849874221","DOC-ISD","RG","Chromobox protein homolog 3 OS=Homo sapiens GN=CBX3 PE=1 SV=4","4895000.30177955","4420233.04337919","4678346.7997605","6121801.51550548","5677553.68238364","5904181.9070799","4895000.30177955","3694278.72458513","3660095.74820472","5644758.41822024","5354743.54539652","5197969.93111638","3","1","1","4","2","3"
"sp|P62879|GBB2_HUMAN","8","2","466.32","0.00117393227410123","1.29544688500021","RG","DOC-ISD","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens GN=GNB2 PE=1 SV=3","655635.001463634","613165.073877914","647442.204515856","513130.981850733","472699.207979275","493383.124158618","655635.001463634","512462.276277212","506525.181091339","473145.106406211","445822.826950072","434368.500879261","0","1","0","1","1","2"
"sp|O75347|TBCA_HUMAN","8","7","376.37","0.0209809873402481","1.32368428565022","DOC-ISD","RG","Tubulin-specific chaperone A OS=Homo sapiens GN=TBCA PE=1 SV=3","3524668.93995368","3173235.40002664","2950427.04172142","4585686.38681294","4375214.36093973","3810443.88495181","3524668.93995368","2652080.99015905","2308261.0018021","4228345.49106464","4126451.66731954","3354668.44516342","2","3","1","3","5","4"
"sp|Q9H3P7|GCP60_HUMAN","8","7","424.88","0.867920738689671","1.00724546400925","RG","DOC-ISD","Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4","701433.824818834","735827.556564586","692525.99428173","666653.437772964","671620.772993024","776192.869768414","701433.824818834","614979.359799066","541796.398531542","614704.281962281","633434.257133916","683350.760748934","0","2","4","2","0","6"
"sp|P35908|K22E_CON-HUMAN;sp|Q7Z794|K2C1B_CON-HUMAN","8","2","324","0.198541388471257","5.74691006867482","DOC-ISD","RG","Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens GN=KRT2 PE=1 SV=2","12690.9350983769","9578.76916065924","12415.8901765924","11808.654717477","159394.785190079","28131.5519925286","12690.9350983769","8005.60576120284","9713.54813795525","10888.4619920302","150332.034695637","24766.6761753148","0","0","0","0","2","0"
"sp|P08134|RHOC_HUMAN;sp|P62745|RHOB_HUMAN","8","2","461.04","0.543073037338513","1.14179944109811","RG","DOC-ISD","Rho-related GTP-binding protein RhoC OS=Homo sapiens GN=RHOC PE=1 SV=1","82677.6329753306","85447.7993407468","87358.7559597429","101805.835679403","96174.5653842907","25775.3471700871","82677.6329753306","71414.3313416384","68344.9570846431","93872.5874270369","90706.3432655444","22692.3021110747","0","0","0","2","1","0"
"sp|P52565|GDIR1_HUMAN","8","8","429.06","0.101552220382212","1.06669763032221","RG","DOC-ISD","Rho GDP-dissociation inhibitor 1 OS=Homo sapiens GN=ARHGDIA PE=1 SV=3","5269207.79954105","5573050.5136206","5234830.56213689","4915673.59524611","4896660.22028192","5259499.4934503","5269207.79954105","4657763.91006013","4095459.76455405","4532618.35387965","4618249.54467824","4630399.3762275","2","5","3","1","3","5"
"sp|Q04695|K1C17_CON-HUMAN;sp|A5A6M0|K1C17_CON-PANTR;tr|A8MW45|A8MW45_CON-HUMAN","8","1","277.22","0.787155293872415","2.76427069106579","DOC-ISD","RG","Keratin, type I cytoskeletal 17 OS=Homo sapiens GN=KRT17 PE=1 SV=2","37478.5204321289","29005.3647963599","29419.8868476076","212602.594285142","44777.9440449476","7723.44798251651","37478.5204321289","24241.6861315768","23016.5926923385","196035.477593792","42231.9929082808","6799.62965394435","0","0","0","1","0","0"
"sp|P51148|RAB5C_HUMAN","8","5","414.96","0.606904152683782","1.1415222703756","DOC-ISD","RG","Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2","966133.447398481","1485875.9126814","1486265.31142475","1251352.82226731","1213019.98970813","2031255.43240324","966133.447398481","1241843.97467785","1162776.84829358","1153840.80319595","1144050.99866877","1788292.57401231","1","3","3","2","1","4"
"sp|Q15056|IF4H_HUMAN","8","8","379.03","0.795193136531912","1.03734846205668","RG","DOC-ISD","Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H PE=1 SV=5","2657663.97268814","3622468.38754344","3458463.37548876","2982195.63075014","2941979.6360844","3463794.24575557","2657663.97268814","3027534.46781017","2705722.26424004","2749807.20116773","2774706.73961061","3049482.31954393","3","5","5","2","5","3"
"sp|P28066|PSA5_HUMAN;REV_sp|O14686|KMT2D_HUMAN","8","7","594.95","0.00421313471161144","1.54426532454491","DOC-ISD","RG","Proteasome subunit alpha type-5 OS=Homo sapiens GN=PSMA5 PE=1 SV=3","3774436.35156069","3919576.27849409","3938481.76846583","5965827.6651403","5255063.67800267","6742766.3944553","3774436.35156069","3275847.02275326","3081263.74382539","5500938.87381961","4956275.16438004","5936249.51305998","2","6","3","3","4","7"
"sp|Q8IX01|SUGP2_HUMAN","8","7","264.41","0.483389524981709","1.08686970425497","DOC-ISD","RG","SURP and G-patch domain-containing protein 2 OS=Homo sapiens GN=SUGP2 PE=1 SV=2","413642.211144381","357184.86964657","399794.28366918","485148.395990111","430772.597277217","356391.902917999","413642.211144381","298522.827129104","312778.299780817","447343.07138429","406280.048387925","313763.096092905","2","1","3","2","2","1"
"sp|Q00688|FKBP3_HUMAN","8","8","478.23","0.0398771607616634","1.42830026812595","DOC-ISD","RG","Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens GN=FKBP3 PE=1 SV=1","3836784.4820523","2782937.64703131","2615942.00201608","4371226.48781448","4158034.04011684","4662041.02683961","3836784.4820523","2325883.55418817","2046577.26520389","4030597.43974739","3921619.62412426","4104404.20985072","4","3","2","4","3","5"
"sp|Q12907|LMAN2_HUMAN","8","5","305.29","0.65523927274792","1.4137056656156","DOC-ISD","RG","Vesicular integral-membrane protein VIP36 OS=Homo sapiens GN=LMAN2 PE=1 SV=1","922271.559057682","851701.674156155","887315.140211455","642658.107478776","830548.956997389","2289071.3868721","922271.559057682","711822.961289669","694189.317511023","592578.794500293","783326.220308041","2015270.60419194","2","3","2","0","1","5"
"sp|P15121|ALDR_HUMAN","8","7","418.53","0.00447999891397644","2.04769530513885","RG","DOC-ISD","Aldose reductase OS=Homo sapiens GN=AKR1B1 PE=1 SV=3","2558251.14547005","3500739.29944607","3562128.62043756","1722196.15323621","1573978.24270926","1402336.67706854","2558251.14547005","2925797.4833779","2786824.57206663","1587993.53575643","1484486.15499546","1234600.15213337","4","5","5","1","2","1"
"sp|Q9Y2B0|CNPY2_HUMAN","8","6","539.26","0.0101405615315425","1.38380973930164","DOC-ISD","RG","Protein canopy homolog 2 OS=Homo sapiens GN=CNPY2 PE=1 SV=1","2047618.87426977","1743056.19164174","1769518.93601512","2328003.37439876","2624542.28551136","2741704.95236253","2047618.87426977","1456786.40500269","1384379.7844162","2146593.05957545","2475318.00651542","2413763.68930708","3","4","2","2","3","6"
"sp|Q9BUQ8|DDX23_HUMAN","8","7","261.13","0.0742413876017543","1.25935366922346","RG","DOC-ISD","Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens GN=DDX23 PE=1 SV=3","891984.69233899","858712.725072468","747413.907496541","739809.819824187","681694.498297385","562141.250202673","891984.69233899","717682.556470044","584737.853362476","682159.932457359","642935.218035263","494902.318658204","2","5","4","3","1","1"
"sp|P54727|RD23B_HUMAN","8","7","394.65","0.00129155283388049","1.664985564574","DOC-ISD","RG","UV excision repair protein RAD23 homolog B OS=Homo sapiens GN=RAD23B PE=1 SV=1","1057612.68276533","1122599.8523137","1108824.2888275","1936651.88360726","1612551.01776194","1926995.93178746","1057612.68276533","938230.339876934","867486.579928491","1785737.74328773","1520865.78780848","1696503.77790761","1","0","2","3","3","4"
"sp|P09661|RU2A_HUMAN","8","8","535.13","0.00349739486997858","1.23280206687986","DOC-ISD","RG","U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2","2184658.16130253","2327369.11221586","2394160.20143288","2733307.57582945","2847040.71670098","2933613.90084928","2184658.16130253","1945135.04404344","1873066.69403688","2520313.81761884","2685165.78690193","2582717.99312859","4","5","4","4","7","7"
"sp|P47985|UCRI_HUMAN;sp|P0C7P4|UCRIL_HUMAN","8","8","523.06","0.220639231902699","1.14112792785399","DOC-ISD","RG","Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens GN=UQCRFS1 PE=1 SV=2","2943292.41221921","2520274.684101","2729399.28690107","3595490.63099643","2956462.36591635","2797269.75494996","2943292.41221921","2106358.88520191","2135340.35690792","3315311.0167887","2788366.02112969","2462682.26560154","5","3","3","5","5","6"
"sp|P62873|GBB1_HUMAN;sp|P16520|GBB3_HUMAN","8","3","484.95","0.0301342555138343","1.61461430533056","RG","DOC-ISD","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens GN=GNB1 PE=1 SV=3","816151.845441553","711711.44406609","757310.362376527","439754.527265372","368290.075700451","607261.606287862","816151.845441553","594823.942551023","592480.326073219","405486.53259084","347350.111688002","534625.731300832","2","2","2","1","2","1"
"sp|P48634|PRC2A_HUMAN","8","6","363.39","0.0820258946057836","1.37002084382445","DOC-ISD","RG","Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3","298274.066508168","393453.634089178","424700.697325638","571956.348357619","428094.081522799","529479.745911608","298274.066508168","328835.012828907","332263.785280032","527386.489756128","403753.825695974","466147.527582678","0","2","1","3","3","3"
"sp|O75822|EIF3J_HUMAN","8","8","430.34","0.0883444346771773","1.13967775791683","DOC-ISD","RG","Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=1 SV=2","2155118.06635267","1834468.87206166","1816046.84397615","2292381.09896575","2195759.97518623","2128410.61824903","2155118.06635267","1533185.97876236","1420780.8049882","2113746.65993029","2070915.08282","1873826.81781209","1","5","4","5","4","1"
"sp|P15927|RFA2_HUMAN","8","8","328.82","0.0138692978058248","1.32529638497529","DOC-ISD","RG","Replication protein A 32 kDa subunit OS=Homo sapiens GN=RPA2 PE=1 SV=1","1767490.71921214","1605784.43909674","1582873.14981773","2346688.28069348","2272004.26340683","1949672.8920613","1767490.71921214","1342059.39628239","1238357.80748274","2163821.93931512","2142824.32984119","1716468.29788474","2","1","2","4","3","4"
"sp|Q8WZA9|IRGQ_HUMAN","8","6","241.27","0.0491400824219536","1.9397026996547","DOC-ISD","RG","Immunity-related GTPase family Q protein OS=Homo sapiens GN=IRGQ PE=1 SV=1","401672.522913735","378431.82107008","376199.719270165","580862.974406799","562448.746989275","1099574.39171937","401672.522913735","316280.298247902","294319.137060773","535599.064476446","530469.453226329","968051.918984599","3","1","1","0","2","3"
"sp|O43399|TPD54_HUMAN","8","8","437.4","0.486076351093421","1.04294862282498","DOC-ISD","RG","Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=2","1996899.19407202","2322634.82891563","2348591.28324248","2294002.90666709","2235108.6892011","2425400.50908893","1996899.19407202","1941178.29291729","1837415.9372936","2115242.08781237","2108026.53683311","2135293.10505168","2","2","6","2","2","4"
"sp|O00154|BACH_HUMAN;sp|Q6ZUV0|BACHL_HUMAN","8","7","402.96","0.00173290180838059","1.38978912481701","RG","DOC-ISD","Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens GN=ACOT7 PE=1 SV=3","3059866.66199582","3171902.66331429","3127429.11002396","2078576.61643015","2241920.21080765","2413761.10312727","3059866.66199582","2650967.13466012","2446738.23432593","1916602.9515645","2114450.77399535","2125045.91362754","4","3","4","2","3","3"
"sp|Q16630|CPSF6_HUMAN","8","8","616.42","0.434523910470956","1.14748671071054","RG","DOC-ISD","Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2","2566093.31918682","2409025.16743919","2438950.64530078","2858178.97558308","2180316.60905402","1422641.66664827","2566093.31918682","2013380.36608521","1908108.41287002","2635454.57858095","2056349.78414704","1252476.41796462","4","3","2","6","4","4"
"sp|Q96EP5|DAZP1_HUMAN","8","8","395.11","0.000407978647017915","1.40655334072549","DOC-ISD","RG","DAZ-associated protein 1 OS=Homo sapiens GN=DAZAP1 PE=1 SV=1","2320827.37582816","2370659.37193627","2407928.94018538","3400731.45368416","3137054.61859545","3447920.78080517","2320827.37582816","1981315.55396167","1883838.64069307","3135728.50290376","2958690.2934272","3035507.51409022","2","3","2","2","5","5"
"sp|Q6DKI1|RL7L_HUMAN;REV_sp|P14550|AK1A1_HUMAN","8","7","361.07","0.0142358436310626","1.32570814382552","RG","DOC-ISD","60S ribosomal protein L7-like 1 OS=Homo sapiens GN=RPL7L1 PE=1 SV=1","892259.363738392","1018263.64121984","1104403.20152637","720431.47090885","781491.468876643","772277.622779213","892259.363738392","851029.723740824","864027.750661257","664291.646807456","737058.006467456","679903.824925639","3","4","1","1","3","4"
"sp|P22307|NLTP_HUMAN","8","8","372.05","0.0283841677183453","1.19837227779602","DOC-ISD","RG","Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2","1881580.23304625","1635755.55528513","1584303.99009106","2096139.0506906","2011825.48778264","2005699.14328965","1881580.23304625","1367108.22420622","1239477.22265756","1932796.82821747","1897438.60610147","1765793.1279495","3","2","3","4","4","4"
"sp|Q96CS3|FAF2_HUMAN","8","6","299.7","0.754358575475015","1.05673747459327","RG","DOC-ISD","FAS-associated factor 2 OS=Homo sapiens GN=FAF2 PE=1 SV=2","338408.827882031","551366.709558246","550689.10710872","570864.431979655","573791.226190598","218468.749907937","338408.827882031","460813.329201385","430830.578787888","526379.661267668","541167.03015643","192337.229912972","0","0","2","4","2","1"
"sp|O15372|EIF3H_HUMAN","8","8","362.25","0.0633792373610431","1.21308852137098","RG","DOC-ISD","Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1","1789514.71046582","1520491.96529542","1484415.54088229","1390867.11598697","1197188.83934373","1364188.36334861","1789514.71046582","1270774.88068351","1161329.68381703","1282483.40651157","1129119.96411193","1201014.84077952","2","3","4","3","3","3"
"sp|Q7Z739|YTHD3_HUMAN;sp|Q9BYJ9|YTHD1_HUMAN","8","4","193.88","0.102337992584471","1.25906186170203","DOC-ISD","RG","YTH domain-containing family protein 3 OS=Homo sapiens GN=YTHDF3 PE=1 SV=1","300825.530768742","230328.469758005","218109.444135245","344191.39288922","312655.604376511","286522.030275669","300825.530768742","192500.611877864","170637.510063079","317370.182219955","294878.863877917","252250.510132392","1","1","1","2","1","2"
"sp|P30042|ES1_HUMAN","8","8","477.18","0.570963663795197","1.08673944601415","DOC-ISD","RG","ES1 protein homolog, mitochondrial OS=Homo sapiens GN=C21orf33 PE=1 SV=3","3348978.69829769","3722678.1250603","3662344.82534426","4508036.62908801","3094717.73524543","4062308.6408922","3348978.69829769","3111286.31927856","2865228.52995599","4156746.61245343","2918760.56919506","3576407.11255039","4","7","2","8","5","5"
